template,categoria,ordem,nome,filename,prompt
"lanchonete","Hambúrgueres Artesanais",11,"Burger Bacon Cheddar","lanchonete-burger-bacon-cheddar.jpg","Burger Bacon Cheddar, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hambúrgueres Artesanais",12,"Burger Catupiry","lanchonete-burger-catupiry.jpg","Burger Catupiry, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hambúrgueres Artesanais",13,"Burger Vegano","lanchonete-burger-vegano.jpg","Burger Vegano, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hot Dogs",14,"Hot Dog Tradicional","lanchonete-hot-dog-tradicional.jpg","Hot Dog Tradicional, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hot Dogs",15,"Hot Dog Completo","lanchonete-hot-dog-completo.jpg","Hot Dog Completo, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hot Dogs",16,"Hot Dog Premium","lanchonete-hot-dog-premium.jpg","Hot Dog Premium, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Hot Dogs",17,"Hot Dog Calabresa","lanchonete-hot-dog-calabresa.jpg","Hot Dog Calabresa, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Wraps & Crepes",18,"Wrap de Frango","lanchonete-wrap-de-frango.jpg","Wrap de Frango, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Wraps & Crepes",19,"Wrap Bacon Cheddar","lanchonete-wrap-bacon-cheddar.jpg","Wrap Bacon Cheddar, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Wraps & Crepes",20,"Crepe de Carne","lanchonete-crepe-de-carne.jpg","Crepe de Carne, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Wraps & Crepes",21,"Crepe de Frango com Catupiry","lanchonete-crepe-de-frango-com-catupiry.jpg","Crepe de Frango com Catupiry, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",22,"Batata Frita P","lanchonete-batata-frita-p.jpg","Batata Frita P, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",23,"Batata Frita G","lanchonete-batata-frita-g.jpg","Batata Frita G, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",24,"Batata com Cheddar e Bacon","lanchonete-batata-com-cheddar-e-bacon.jpg","Batata com Cheddar e Bacon, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",25,"Onion Rings","lanchonete-onion-rings.jpg","Onion Rings, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",26,"Nuggets 10un","lanchonete-nuggets-10un.jpg","Nuggets 10un, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Porções & Acompanhamentos",27,"Mandioca Frita","lanchonete-mandioca-frita.jpg","Mandioca Frita, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Sobremesas",28,"Brownie com Sorvete","lanchonete-brownie-com-sorvete.jpg","Brownie com Sorvete, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Sobremesas",29,"Petit Gâteau","lanchonete-petit-gateau.jpg","Petit Gâteau, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Sobremesas",30,"Sundae","lanchonete-sundae.jpg","Sundae, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Milk Shakes",31,"Milk Shake Chocolate","lanchonete-milk-shake-chocolate.jpg","Milk Shake Chocolate, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Milk Shakes",32,"Milk Shake Morango","lanchonete-milk-shake-morango.jpg","Milk Shake Morango, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Milk Shakes",33,"Milk Shake Ovomaltine","lanchonete-milk-shake-ovomaltine.jpg","Milk Shake Ovomaltine, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Milk Shakes",34,"Milk Shake Nutella","lanchonete-milk-shake-nutella.jpg","Milk Shake Nutella, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Milk Shakes",35,"Milk Shake Oreo","lanchonete-milk-shake-oreo.jpg","Milk Shake Oreo, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Combos",36,"Combo X-Salada","lanchonete-combo-x-salada.jpg","Combo X-Salada, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Combos",37,"Combo X-Bacon","lanchonete-combo-x-bacon.jpg","Combo X-Bacon, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Combos",38,"Combo Smash Duplo","lanchonete-combo-smash-duplo.jpg","Combo Smash Duplo, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Combos",39,"Combo Casal","lanchonete-combo-casal.jpg","Combo Casal, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Combos",40,"Combo Família","lanchonete-combo-familia.jpg","Combo Família, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Bebidas",41,"Coca-Cola 350ml","lanchonete-coca-cola-350ml.jpg","Coca-Cola 350ml, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Bebidas",42,"Guaraná Antarctica 350ml","lanchonete-guarana-antarctica-350ml.jpg","Guaraná Antarctica 350ml, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"lanchonete","Bebidas",43,"Coca-Cola 2L","lanchonete-coca-cola-2l.jpg","Coca-Cola 2L, fast food, snack bar, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
